Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
51761,0.143924,-0.739979,0.705284,-0.118685,-0.249363,0.648088,1.56169,0.46471,-0.02492,-0.49097,-0.229815,-0.169678,-0.488035,-0.828867,-0.21231,0.346654,-0.250314,0.749105,-0.422373,-0.448661,-0.216259,-0.063487,-0.225813,0.253715,-0.269036,-0.428637,-0.364819,0.174659,1778.16,0
59347,1.101385,0.766452,0.672764,0.768769,-0.821793,-0.267171,0.749016,-0.183891,-0.413487,-0.698316,-0.13469,0.190322,0.631734,0.120262,-0.8593,-0.555287,0.500358,-1.177218,-0.769304,0.291066,-0.310367,-0.691545,-0.30692,0.602288,-0.300111,-0.959233,-0.077411,0.576164,2109.85,0
45838,1.557953,1.247426,0.611578,1.222808,0.867116,-0.664184,0.123688,0.531339,0.771812,-1.110803,0.393928,1.583437,1.433142,0.043501,-0.09056,-0.744463,-0.57903,-0.204824,-1.955343,0.352914,0.003579,-0.151872,0.588668,-0.048336,-0.037132,-0.352081,-0.687806,0.327133,366.48,0
5457,2.692276,3.536618,3.69777,-4.225625,1.108271,2.255502,1.907915,-2.14073,1.477121,-3.945346,-3.59925,-2.664368,-4.319471,-4.385202,-2.982835,-0.986951,-0.81216,-1.649798,0.639544,1.780686,-1.508353,0.197255,1.504584,-0.706891,-0.410357,-1.263375,1.136952,-4.562251,8931.74,1
64425,-0.871421,0.765117,0.214487,0.707271,1.179008,-0.213551,0.052482,-0.108863,0.245005,-0.457214,-0.713157,-0.73598,0.278341,0.391058,0.602942,-0.372973,0.54457,-0.335391,0.606893,1.009944,0.322425,0.065042,0.564372,-0.614612,0.82974,0.424816,-0.149172,-0.011322,2815.62,0
38409,-0.075164,1.039646,-0.48179,0.269806,0.759919,-0.335812,-0.657661,-0.236313,-0.821916,0.578562,0.171427,-0.005875,0.191702,-1.169764,0.502205,0.032314,0.66661,-0.366004,0.548551,0.371579,-0.053361,0.271161,-0.545673,-0.550725,-1.031105,-0.007325,-0.145679,0.228575,379.71,0
83919,0.036799,1.503612,0.016579,0.32595,0.506587,-0.065414,0.407172,-1.032641,0.198234,-0.769323,-0.684409,0.403228,-0.09352,0.186575,-0.504823,-0.149558,-0.391711,0.891154,1.035583,-0.20233,0.293519,0.915812,0.077756,0.628384,0.351997,0.195837,-1.606619,-0.250784,12.92,0
52143,-0.194365,1.049657,-0.948164,1.427968,-0.08006,-0.411427,0.255451,0.090047,0.074867,-0.258181,-0.222494,-0.572433,-0.914206,0.473103,0.768912,-1.376377,0.072871,-0.412018,1.127705,-1.208526,0.149568,0.586532,-0.44467,-0.107288,0.160266,-0.529728,-0.691608,0.432204,478.67,0
29174,-0.691234,1.242958,-0.198839,0.968918,0.121948,-0.131175,-1.282707,0.351781,-0.237309,-0.716443,-0.457421,0.87768,0.367247,0.119592,0.730955,-0.071665,0.836297,0.170242,0.315588,-0.239895,1.40348,0.96571,-0.592223,1.245981,-1.119992,-0.570462,-0.586737,0.515868,9.33,0
48493,-0.518071,0.115164,-0.340721,0.438414,-0.045242,0.045094,0.526909,1.137098,-0.688398,-0.013518,-1.014513,-1.735927,-0.612863,1.298109,0.212759,0.040901,0.183249,-0.332528,-0.365755,-0.494912,0.409143,0.292293,-0.43904,-0.369243,0.020967,-0.032371,-0.019963,0.06743,1057.25,0
76641,-1.736453,-0.009842,-0.758529,0.756625,0.676926,-0.580777,-0.010101,-0.732223,-0.782543,-0.385099,-0.128545,0.081375,-0.794179,0.362101,-0.434152,-0.485841,1.343759,0.086493,0.730009,-0.396891,-0.300273,-0.01898,-0.431125,0.294416,0.116524,1.715319,0.064633,-1.318435,1.9,0
79,-4.593528,-4.958877,-5.343299,3.843072,-0.249651,-0.473442,1.522603,2.864946,0.097687,-4.530043,-5.970117,1.290832,-0.601929,3.921349,2.065947,-3.036233,-2.157642,-1.005027,-0.515524,0.710505,-3.849247,1.254539,-0.753718,-1.336434,2.652076,0.957293,2.832953,1.651856,10040.14,1
17943,3.999637,3.633335,4.132623,4.084102,-0.965593,1.672915,-3.893943,-2.735977,0.981118,-3.194531,-2.853998,2.222047,3.364676,-5.139055,3.354367,-1.715426,0.806517,0.623803,5.065706,2.00845,0.863305,3.787718,0.520521,0.948752,0.561383,2.135876,1.26177,-3.107138,14066.98,1
86116,-0.63801,-0.502014,0.142404,1.276412,-0.994519,-0.150783,-0.664019,-0.762332,-0.849532,-0.467135,1.098657,0.432717,-0.706569,0.492008,-0.183344,0.084551,0.120465,0.164916,0.820009,-0.896507,0.135458,0.353047,-0.23973,-0.479137,0.212208,-0.336182,-0.652034,0.438677,1134.76,0
77497,-1.461153,0.425365,0.011156,0.425244,-1.778998,-0.134854,1.168159,0.766243,0.485315,0.581327,-0.55455,-0.763176,-0.056519,-0.404916,0.205702,0.225445,0.804279,-1.082751,-0.751371,0.324572,0.320356,0.333225,-0.028146,-0.206225,-0.865955,-0.625706,0.568463,0.238554,143.71,0
74203,-1.098846,0.322538,-0.195862,0.731106,-0.290316,0.449408,-0.719525,0.076877,-0.823519,-0.812732,0.188939,0.322159,0.692783,-1.063816,-0.013277,-0.307457,0.39298,1.382142,0.4817,-0.363339,-0.395457,-0.383963,-0.125826,0.115757,0.04892,0.504546,-0.988973,0.612937,34.16,0
41096,-0.488258,0.475006,-0.43365,0.976586,-0.994339,0.855826,0.853863,-0.624846,-0.221552,-0.475209,-0.165774,-0.305118,0.438222,-0.447683,0.453963,-0.213944,0.567919,0.131848,-0.078655,-0.206509,0.373017,-0.574938,0.255956,1.22444,0.469804,0.354844,-0.855025,-0.118447,100.7,0
14004,2.0162,-4.972286,-2.090524,5.174811,3.64007,1.501757,0.052751,-2.091684,1.486053,2.904759,-2.590945,0.863415,-4.440012,3.070093,-2.176095,0.175448,-1.9521,-1.09822,-1.251894,5.458975,-2.083358,-2.125956,-1.013722,-0.49133,-3.128248,0.888028,-0.427662,1.016592,3.18,1
79376,-1.105782,-0.19464,-0.067681,0.535489,0.529768,1.327741,0.349588,-0.288853,-0.231104,-0.639051,0.79104,-0.266083,-0.002693,0.124511,-1.537786,-0.924027,0.631365,-0.246206,0.139024,-0.28138,-0.506393,0.947693,0.475706,-0.277092,-1.274515,0.800761,-0.856784,-0.376073,1224.99,0
67090,-0.088852,0.623117,-0.834181,1.285607,-0.625734,-0.343929,-0.205759,-0.769268,-0.087824,-0.778612,-0.33386,1.008767,1.143672,0.114609,-0.290827,-0.338402,0.034987,-0.755054,-0.477,0.543439,0.387382,0.590489,-0.088035,0.782981,-1.198904,0.060445,-0.189107,0.872372,2598.35,0
34217,-0.409665,-0.038494,-0.48916,0.706967,-0.195448,-0.820948,-0.408263,-0.172657,-0.206528,0.689986,-0.544953,-1.15296,0.277715,0.854765,-0.535425,-0.061851,1.012717,-0.894774,0.201009,0.07401,-0.497118,0.02975,0.545739,0.804459,-0.000297,0.737952,0.048564,-0.061836,483.91,0
67164,-0.222783,-0.337992,0.639304,0.307304,0.16788,1.10716,-0.115639,1.281167,-0.479403,-0.452953,0.172014,0.969247,0.526491,0.451015,0.423293,-0.763393,0.304329,0.821884,0.159475,0.655104,-0.823234,-0.545767,0.462537,-0.416044,0.088588,-0.106864,0.036544,0.510212,35.54,0
85792,0.165205,0.287375,0.704241,0.657085,-0.521736,-0.687407,-0.057167,-0.560965,-0.191213,-1.219194,-0.980473,-0.176362,0.277669,-0.059407,-0.006907,-0.742303,1.382092,0.27123,0.617703,-0.766685,0.438957,-0.541651,-0.299542,0.344379,0.233692,0.76589,-0.654923,0.042388,14.5,0
74162,0.985442,0.956459,0.901261,1.22977,0.085355,-0.028233,0.791141,0.581847,0.277954,0.090005,-0.209431,-0.103287,-1.160857,0.32546,-0.017561,0.581204,-0.546489,-0.902619,0.268677,0.37798,-0.298063,-1.97921,0.766232,-0.532605,0.384381,0.048482,0.262846,0.110655,180.33,0
64230,0.140599,0.201661,1.400604,0.59691,0.311832,-0.837505,0.017962,-0.428189,-0.612298,0.667018,1.02047,0.135877,0.735354,-0.002216,0.340817,-0.906482,-1.026618,-0.494134,-0.083413,-0.142301,-0.344893,0.090211,-0.50901,-0.159292,-0.221375,-0.315139,-0.118946,0.163644,214.06,0
30548,-0.543689,0.680325,-0.46303,0.442339,-0.650199,0.653492,0.730592,-1.750729,1.111414,-0.494932,-0.542556,0.9098,-0.138064,0.15284,-0.322729,-0.596102,-0.537439,0.740699,-0.429006,-0.159118,0.011502,0.617763,-0.403476,0.659413,-0.565327,-0.298802,0.148575,1.715338,35.81,0
64871,-0.101112,0.756524,0.250231,0.495628,-0.275734,-0.427758,-0.878929,0.233314,0.497913,-0.525218,-0.024512,1.200322,-0.438549,-0.142657,-0.024256,-0.800976,-0.199322,-0.968667,-0.403007,1.007025,-0.247204,0.6259,0.165093,0.173434,-0.358726,0.126813,-0.647868,-0.621765,196.3,0
43091,0.122015,1.251367,-0.029861,0.221396,-0.554354,-0.667768,-1.694919,-0.618337,0.578264,0.269847,-1.485525,-0.732829,-0.122757,-0.255791,0.272464,-0.156756,-0.086066,-0.741132,-0.272671,-0.127693,0.00482,-0.282085,-0.551487,-0.044277,0.29479,0.293025,0.187297,0.290712,8.19,0
66652,-1.09035,0.368813,0.444879,1.710294,0.827569,-0.354305,0.936421,-1.096308,0.284535,-1.194512,-0.177814,-0.35251,-0.723614,0.318641,-0.519383,-0.881933,-0.022916,0.351247,0.595679,0.167407,-0.392624,0.349554,0.138464,0.2984,0.456943,0.426832,0.658325,-0.997122,33.47,0
47875,-1.192511,-0.37516,-0.626836,0.680441,-0.305722,0.960431,-0.024925,0.750632,-0.854362,-0.060703,-0.891933,-0.155331,0.334228,0.717609,0.279666,-0.270806,-0.592229,-0.186437,-0.115594,-0.48968,0.246309,-1.011585,0.134773,-0.784885,0.3729,-0.99778,1.320182,-0.003761,24.53,0
67221,-1.053395,-0.014656,0.233189,1.370763,0.347869,-0.310651,0.81531,-0.888433,-0.058605,0.043203,0.157172,0.850458,0.100747,0.576888,0.305435,0.086824,0.566874,0.096794,0.008029,-0.158957,0.345041,-0.810602,0.620397,-1.296016,-0.064376,0.362868,-0.411626,0.172008,2590.23,0
55275,-0.650286,0.566922,-0.229506,2.077874,0.723818,-0.317648,0.040992,0.091718,-0.186824,-0.675873,-0.177241,-0.30556,-0.166655,-0.789137,-0.122894,-0.383675,0.4922,0.862339,-0.590726,0.230371,0.383007,0.440554,-0.133726,-0.645441,0.527626,-0.112912,-0.799622,0.463066,144.76,0
85877,-1.987431,0.728911,0.299335,0.348269,0.711895,0.466283,0.062404,0.097133,-0.157561,0.711748,1.634717,-0.343386,-0.644332,0.223101,0.74725,-0.349096,-0.676254,0.132228,-0.576344,-0.59743,0.214141,0.576742,0.475425,0.940004,0.063324,-1.148546,-0.606925,-1.158643,124.53,0
44492,-1.006481,1.309354,-0.315847,1.38459,0.423646,0.237784,-0.422679,0.037773,-0.178262,0.066748,0.07664,-0.478263,-0.378351,0.73358,0.057969,0.154433,0.672942,0.46217,0.752093,0.075964,-0.46403,-0.641934,-0.235166,0.30148,-0.317676,0.017571,0.524932,0.084352,400.36,0
58724,-0.523645,-0.48703,-0.396966,1.022931,-0.31272,-0.213047,-0.34821,0.691834,0.540545,-0.188654,0.169467,0.256235,-0.156566,-0.312565,0.372785,-0.289868,0.252596,0.200012,-0.09995,-0.165826,-0.351174,0.647923,-0.448238,-0.057187,0.242065,-0.0958,-0.31047,0.043281,13.39,0
43542,-0.664623,-0.329409,0.733889,0.945764,0.819881,1.027513,0.292455,-1.100303,-0.148133,-0.095372,0.420443,-0.689023,-0.193411,0.453712,0.402792,-0.850186,-0.340572,-0.185307,-0.270863,0.205084,-0.516781,-0.292753,0.014085,1.348009,-0.596141,-1.57581,-0.611655,0.246332,87.57,0
82876,-1.890714,0.295361,-0.010393,0.84681,-0.304827,-0.13746,0.488805,1.269818,0.581097,-0.246606,0.05559,-0.579962,-0.668689,2.388905,0.143511,0.124342,0.042902,1.651752,-0.308007,0.105902,0.480788,0.132614,0.583618,-0.009869,-0.227137,-0.968665,0.744766,0.50371,337.03,0
38381,0.690142,0.232571,0.361503,-0.046521,0.465947,0.196669,-0.915662,0.173666,-0.02291,0.320975,-0.760265,-0.542328,-0.22931,0.40376,0.38331,-0.188979,-0.32574,-0.267461,0.59089,-0.047081,0.447202,0.383876,-0.178969,0.858662,0.639152,0.212198,-0.737593,-0.205775,25.3,0
6777,4.226286,3.531391,3.798371,2.620722,-0.27822,1.836583,-0.152992,0.63046,1.059099,4.433506,4.633108,-1.572069,-4.872338,-4.025736,-2.450157,0.65056,2.208753,0.122124,-1.379926,3.784413,-4.2569,0.17523,2.212828,-0.250707,-0.740479,3.355352,0.283959,-0.34898,8664.96,1
51650,-0.090989,0.258199,0.738656,1.326712,-0.011149,2.035396,-0.812976,-0.215411,-0.425632,-0.313188,-0.192408,0.206711,0.146777,0.526867,0.198702,0.265297,-0.743801,-0.118186,-0.223544,-0.146055,0.399455,0.922173,-1.428271,0.989847,0.199203,-0.427179,-0.610411,-0.099477,42.85,0
34112,-1.639734,0.714214,-0.515771,-0.206337,0.331791,-0.898228,-0.368618,0.03388,-0.523411,0.637559,0.362462,0.080945,-0.065816,1.276096,0.668787,-0.09863,-0.003806,-1.040226,-0.402677,0.42258,0.122167,-0.251654,0.603461,0.725432,-0.740462,0.172357,0.15634,-1.026709,1645.59,0
62130,0.138388,-0.291623,0.502421,0.884568,0.705277,0.856363,0.036433,0.945374,0.368213,0.153329,-0.536739,-0.580993,-0.261617,-0.355695,0.243083,0.511939,-0.199882,-0.756172,0.132865,1.230733,0.554972,-0.032815,0.487116,0.231806,-0.110151,-0.854365,-0.431231,0.969151,12736.29,0
32347,-1.994353,0.582355,0.953265,0.883958,-0.412744,-1.289702,0.910386,0.90979,-1.183873,0.190793,-0.294707,-0.320877,0.411019,0.7167,0.129444,-0.30356,-0.129158,-1.013708,0.514993,-0.139696,-0.606564,0.251591,-0.521731,0.394687,-0.183264,0.138363,0.884063,-0.444888,462.06,0
69703,-0.598093,0.924455,0.17641,-0.311804,-0.326846,-0.769858,0.73564,1.398014,-0.481268,-0.328051,-0.836339,0.775492,1.613931,0.510397,-0.491378,0.365376,-0.649356,-0.170162,0.225673,0.762909,-0.154863,0.271172,-1.075473,0.723491,-0.154325,0.603272,-0.874021,0.601828,29.54,0
76829,0.008118,0.424023,-0.584828,-0.256522,-0.017819,-0.611609,0.850324,0.08585,-0.901006,-0.367678,-0.649745,-0.258084,0.452002,-0.954909,-0.966777,0.742411,-0.587099,0.285766,0.486633,0.822127,0.72242,0.436837,0.464648,0.248973,-0.033071,0.064284,0.325385,-0.081678,273.76,0
9635,-4.27917,4.965416,-5.701535,-2.714197,-0.911049,0.694618,-1.744423,4.844035,0.913736,2.113043,-5.158683,3.555411,1.225017,-3.655443,-4.855077,1.727541,1.873184,3.918739,-1.763007,0.683974,2.302945,-1.219844,0.626969,-0.952975,2.348293,-1.750911,-3.786423,0.962832,3.71,1
8872,-3.076172,2.96506,-2.759716,-3.371865,-0.587586,2.705706,0.547618,-3.462025,-0.025975,-2.72634,3.783928,0.046698,2.52956,3.40677,-2.337631,2.181023,0.03383,0.222273,3.491095,-1.421027,-1.622264,-1.229224,1.30751,2.554426,-0.399365,-2.956039,-1.0347,-3.717675,4619.28,1
54047,-1.139243,0.068746,-0.892788,0.882577,1.033642,-1.043059,-0.059951,-0.337764,-0.367126,0.301319,0.484545,0.328005,-0.404863,-0.794326,-0.123329,0.246124,0.153172,0.209372,0.789652,0.145645,-0.221247,-0.015741,0.755372,1.19333,1.079684,0.364791,-0.490965,0.14563,8.94,0
61971,-0.887951,-0.20028,-0.660541,0.647183,0.175437,0.632501,0.088645,0.31477,0.214929,-0.452115,-0.691934,0.806578,-0.035553,-0.922124,-0.350326,-0.463785,-0.159972,0.199858,-0.104994,-1.024447,1.112446,0.598627,0.275259,-0.265529,1.025165,0.996185,0.582537,-0.013619,217.32,0
62663,0.893905,0.002255,-0.81276,1.188753,-0.088544,0.230656,0.228251,-0.594181,0.290724,0.17348,0.212964,1.096606,0.284427,-0.242574,-0.402141,0.364142,1.019617,0.390395,-0.542209,0.248023,0.053218,0.895626,-0.752846,0.32089,-0.532474,0.258486,-0.193365,-0.107723,282.41,0
77992,-0.378735,0.791634,-0.72265,0.794416,-0.358421,0.163387,0.519568,-0.167293,-0.294112,-0.428631,0.594644,0.358402,-1.559842,0.237573,0.046315,0.691605,-0.16403,0.506414,0.014088,-1.047119,0.244969,0.199781,-0.309192,0.358602,0.319515,0.859468,1.189651,0.761253,287.26,0
44325,-0.246313,1.478303,0.346336,1.273118,-0.246038,-0.261075,-0.136574,-0.197716,0.719742,-0.003179,0.871766,-0.167683,0.191132,-0.56403,-0.735494,0.34363,-0.025297,0.473747,-0.969941,-0.609978,-0.421328,0.423511,1.153637,-1.094547,-0.081753,0.179578,0.262976,0.310053,114.44,0
66984,-0.661767,0.120843,0.803207,0.890388,0.182703,-0.384768,-0.168293,-0.214004,-0.233782,-0.339214,-0.892183,0.171381,0.448159,-1.006655,-0.477377,0.385794,-0.812535,-0.506289,0.537768,-1.324951,-0.635125,0.600273,0.672741,0.522859,1.047192,0.401133,0.902057,0.417087,425.94,0
37300,1.786267,-0.516022,-0.242765,0.72269,-0.069388,0.980961,-1.230625,0.233701,-0.178025,0.026658,-0.56843,-0.132659,0.720161,0.217892,-0.098968,-0.618094,0.253198,0.755081,-0.993339,-0.624961,0.497393,-0.234874,-0.232576,-0.80842,0.315653,-0.138117,-0.241443,-0.110988,33.4,0
15124,-4.36768,3.995996,3.341047,4.974831,-2.856318,0.095571,2.961637,1.711724,-0.831698,-4.744088,5.835846,4.342727,0.262131,5.189283,4.630064,1.971753,-1.417117,-3.56072,-2.698534,0.052032,2.831858,-0.12356,1.555018,-1.837388,2.151646,-0.64314,-0.069964,0.068874,3.16,1
66852,-2.204847,-0.616809,-0.373471,1.387806,-0.934578,0.185634,-0.981153,0.165199,-0.450064,-0.717411,0.246459,-0.407646,-0.024581,0.705571,-0.334874,-0.461056,0.079146,0.399209,-0.01058,0.227919,0.266701,-0.42503,-1.001672,0.233152,0.08039,-0.037166,0.002631,0.615692,9704.41,0
66805,-1.302073,2.317976,-0.798399,0.686992,0.903445,-0.660146,0.275705,-0.661651,-0.969137,-0.542395,0.549971,-0.362408,-0.904671,-0.839164,-1.20713,-0.422288,0.105484,0.494458,-0.279777,0.411411,0.53847,-0.257207,0.727625,-0.781621,-0.15319,-1.455437,0.150948,0.133504,186.0,0
9549,4.310226,-2.362503,-5.871879,-2.868524,2.385817,1.54726,-0.115427,-0.788169,2.319588,-5.735563,5.50035,3.731092,3.092725,-5.366091,-2.005697,-1.78139,-1.850959,0.710427,-0.006419,-0.398988,-2.293053,-0.468734,-0.978028,-1.813103,-2.150808,-2.058172,2.409229,-1.123714,8517.59,1
32160,0.215813,0.202364,-0.902812,1.082965,-0.268012,-0.271343,-0.132113,0.246925,0.623286,-0.484352,-0.713801,0.313098,-0.719526,0.344228,0.376711,-0.388138,-0.084101,1.221631,-0.004793,0.342736,0.797937,-0.638765,0.048165,-0.535607,0.398155,0.873023,-0.257865,-1.335152,320.17,0
16669,-5.434457,-2.786365,-5.92766,-4.806026,-1.736802,-2.264316,-1.651014,-3.169278,0.307829,2.276919,3.341197,0.444717,-1.09675,-4.619511,5.858424,0.791425,-4.480389,-2.764605,-3.365052,0.874479,2.509492,0.495834,-4.25584,-1.661713,1.758849,0.814288,0.037654,-2.195358,4860.0,1
81374,-2.214509,0.639602,-0.250373,0.811382,0.852858,-1.041097,-0.947349,-0.296894,0.611925,-0.638038,-0.508502,-0.214673,0.653129,-0.106485,0.082585,0.722454,-1.212356,0.879497,0.083734,1.056239,-1.051999,0.533576,-0.478041,-0.221148,0.134252,-1.102709,-0.672295,0.360451,247.13,0
55011,-0.166803,0.663139,-0.142029,0.426738,-1.335752,0.069129,-0.90665,0.085071,0.790668,0.028876,-0.849063,1.535646,-0.042884,0.571268,-0.482363,-0.330235,0.201826,1.264338,0.124461,1.036439,-0.411302,-0.211363,0.044603,0.520366,-0.349662,0.714531,0.319525,0.241366,1182.43,0
40913,-0.534314,-0.396464,0.371623,1.167276,1.458836,-0.070195,-0.664235,0.812939,-0.25521,0.15748,0.042697,0.137108,0.23222,1.510656,-0.119866,-0.728118,0.393051,0.507987,-0.217437,0.231156,0.209224,0.301921,0.621448,-0.696712,0.2073,-0.163425,0.485817,-0.055615,48.48,0
3516,5.935033,-5.140209,-3.306411,4.495603,1.591138,2.408736,-4.49108,-5.234473,-2.067924,5.173213,-5.360643,0.451975,2.432848,-4.659065,-2.896896,-0.983181,-0.000161,-5.052379,-3.494036,2.148618,-1.367594,1.422641,1.352393,2.498908,-2.147376,1.56106,-0.66732,0.615677,2228.86,1
84882,0.326301,-0.0544,0.435603,1.660304,0.9335,-0.447985,0.014651,0.282886,-0.359544,-0.866974,0.541533,0.472675,0.653999,-0.062122,-0.340829,0.765612,0.108597,-0.488702,-0.058032,-0.597501,0.232613,0.496973,-1.384885,0.083823,-0.174577,-0.749004,0.508218,-0.141256,158.95,0
84784,-0.762727,-0.246902,-0.873804,1.414602,0.751862,0.150085,0.192381,-0.035987,1.457404,-0.514198,-0.643051,0.255292,0.333556,0.897355,0.309698,0.232158,0.740891,1.273505,-0.180099,-0.493066,-0.792255,-0.7927,0.153639,-0.196503,0.613853,0.665315,-0.870295,-0.840834,21.65,0
46708,0.047551,0.38017,-0.419424,0.497029,-0.285941,-0.238026,-0.956392,-0.505433,-0.16399,-0.099318,-0.296566,0.283688,-0.584382,0.74354,0.502636,0.71104,0.715533,-0.140883,-1.024495,0.54768,0.263812,-0.462286,0.630867,-0.055212,1.040161,1.100905,0.47107,-0.325162,461.35,0
13538,4.321345,4.325132,4.399137,4.132977,-2.993868,-0.333867,0.715053,-0.222894,2.059938,-4.782598,4.548776,1.139577,-0.610378,4.762516,4.203349,0.418362,-0.283276,-1.410804,-2.569664,-1.108664,2.59498,1.585588,-5.871609,-3.896764,1.663894,0.54091,0.050429,-0.908779,11378.89,1
68098,-0.213433,0.423754,0.207,0.801944,-0.696096,-0.625999,0.912248,-0.879342,-0.260678,-0.241041,0.269569,0.838426,-0.675748,0.651308,0.614064,-0.802132,0.142767,-0.086846,-0.163924,0.264103,0.06497,0.789635,0.610083,-1.348174,-0.180367,0.896476,0.179022,0.035473,1486.15,0
50360,0.750867,-0.338808,0.775096,1.346499,-0.825449,-0.059371,0.24451,-0.857223,0.263389,-0.80645,0.112124,-0.400672,-0.362636,1.570799,-0.855133,-0.703563,0.150285,0.799672,-0.004598,0.842202,-0.981761,-0.296877,0.093602,-0.304056,-1.512401,-0.717409,0.320229,0.035123,24.93,0
82482,-2.176449,-0.297143,0.318003,1.151955,0.559903,0.025359,0.451935,-0.314258,0.577028,0.094707,-0.326995,-0.278757,0.411682,1.439582,-0.994866,-0.255605,0.257538,0.177036,-0.455117,-0.415911,0.230573,-0.000361,-0.049071,-0.08029,0.193631,0.522444,-0.284816,0.12707,257.45,0
45287,-1.186565,0.726781,0.445924,0.572799,-1.227031,0.085935,0.057413,1.149346,-0.27493,-0.760455,0.65961,0.436191,-0.004591,-0.292396,0.489335,0.544281,-0.499303,-0.11762,0.164783,0.497737,0.130437,0.12569,0.338679,-0.19568,0.78226,1.00059,0.342353,-0.161437,494.31,0
12255,5.432135,5.039207,-3.727974,2.026533,-0.880818,-1.499796,0.333098,-3.724054,3.210288,-5.951092,3.12349,1.704739,-2.564933,3.567426,3.290913,-0.62697,-1.838433,2.043121,1.141661,0.717478,-0.68536,1.53055,-2.84836,0.462532,-0.156338,3.170792,1.393863,0.567191,1.0,1
77944,-0.92768,0.035267,-0.287953,0.876109,-0.227534,-0.494457,-0.336371,-0.778867,0.690729,0.164069,0.430558,1.25501,0.529572,-0.364858,-0.603268,0.871215,0.457337,0.346239,1.864182,0.01522,-0.189783,0.353744,-0.10732,0.269744,-0.716864,0.084468,1.197813,0.063254,7.18,0
78333,-0.804452,0.856811,-0.227988,0.862642,0.116925,-0.158929,0.154681,0.082235,-0.620555,0.223296,-0.528104,0.248618,-0.151433,-0.156608,0.686716,0.68378,-0.298106,-0.527345,0.306569,0.172098,-0.256243,0.121,-0.195529,0.359451,0.507621,0.36004,0.481632,1.069639,357.61,0
16141,-5.977524,3.796386,5.362858,-2.58119,0.011883,1.491358,-1.848461,0.392431,-0.032547,2.488177,-4.174881,-1.034965,-1.998293,2.424507,-3.876769,-1.144176,0.393073,-1.465841,-0.772979,1.134314,-0.959954,1.165781,-0.557966,0.728892,-0.322775,0.867555,-0.365044,2.168503,4.07,1
12294,-2.978369,-5.989678,-5.022897,-5.385986,3.467313,-2.653807,0.427269,-2.682041,0.097963,-5.177024,-3.82777,-0.41014,0.073947,5.921094,-5.303249,0.148757,-0.747191,-0.673075,-1.743021,-1.082221,-0.894429,-0.970604,2.231119,-2.49278,4.511905,-0.934333,-4.880661,2.411055,11711.51,1
65068,-0.00566,-0.080121,-0.705232,1.606593,-0.080542,-0.583557,0.691389,-0.117207,0.362253,-0.75009,-0.853624,0.299568,0.570174,0.441558,-0.04496,0.547407,-0.120287,0.541357,0.970312,-0.12403,-0.395798,-0.446822,-0.518804,0.933641,-0.372806,0.385195,0.514412,0.206789,334.61,0
333,2.767643,2.212078,4.67619,5.475369,4.065509,-1.280735,0.478963,-1.979638,-0.332483,4.954004,3.214777,-0.936905,1.154931,4.146958,5.020502,0.232135,-2.642839,1.302962,-1.069562,1.951869,-0.19165,1.037562,1.689718,0.513296,-3.077237,-2.310518,2.992313,3.652388,16424.36,1
76562,0.095971,0.960843,0.022506,0.631685,-0.46396,0.417342,-0.190113,0.181594,0.419161,0.608963,0.697488,0.130156,-0.856791,-0.21152,-0.404152,1.397635,0.815802,0.474704,-0.593227,0.319174,0.058506,-0.499933,-0.174852,-0.534101,0.608154,0.063463,-0.653558,0.13174,25.41,0
33512,0.272238,-0.294231,-0.683559,0.838707,-0.067305,-0.115799,0.658398,-0.537808,-0.22574,-0.192156,-0.5111,-0.830365,0.56584,0.267084,0.142711,0.799729,0.880834,-0.394079,-0.006834,0.161977,0.123151,-0.493622,-0.193562,-0.082777,0.691118,0.335104,-0.361588,0.50172,51.21,0
72261,1.679274,-0.05955,0.583423,1.455352,0.103353,-0.428227,-0.669813,-0.385446,0.705626,-0.8008,0.100107,-0.513668,0.674133,0.601364,0.105634,-0.096362,-0.52523,-0.384,-0.114026,0.415461,0.287016,-0.368557,0.445672,-0.402574,-0.558407,0.699858,-0.160677,-0.227553,80.66,0
74105,1.018784,0.842773,-0.022366,0.431103,-0.578026,0.238018,-0.654254,0.692168,0.102123,-0.877207,-0.174888,-0.618238,-0.658599,0.184002,0.04136,0.087059,0.215688,0.067505,-0.428457,-0.60389,-0.246314,-0.414398,0.660101,-0.30946,1.009158,0.136147,0.222315,0.228521,2546.12,0
70771,-2.05424,-0.051213,0.357055,0.315104,0.495436,0.478176,0.727896,-0.309216,0.59443,-0.156161,0.363704,-1.040901,-0.187979,-0.063453,-0.768885,1.04198,-0.625647,-0.686569,0.249927,-0.138518,-0.124156,-0.992623,0.54195,0.313371,0.7123,-0.305568,-0.152528,0.729778,47.13,0
36663,0.174752,-0.076295,-1.396792,0.927974,0.344954,0.235501,-1.319934,-0.84287,-0.827612,-0.163121,-0.984036,0.276053,-0.621026,-0.700321,-0.750147,0.232889,0.202748,-0.059352,-0.467055,0.18488,0.677205,0.037814,0.085517,0.296617,0.149446,-0.171068,-0.353519,0.362971,2804.1,0
